Date,State,Cases
5/24/2020,AR,146
5/21/2020,OK,146
5/6/2020,UT,146
5/5/2020,TN,146
4/20/2020,MO,146
4/12/2020,AZ,146
4/9/2020,RI,146
4/3/2020,SC,146
3/29/2020,AZ,146
3/18/2020,NJ,146
8/27/2020,CT,147
8/9/2020,NE,147
7/29/2020,SD,147
6/27/2020,CT,147
6/18/2020,OR,147
6/11/2020,OK,147
5/18/2020,DC,147
4/30/2020,AL,147
4/29/2020,SC,147
4/22/2020,NV,147
4/19/2020,WI,147
4/16/2020,IA,147
3/28/2020,WI,147
9/4/2020,MT,148
8/26/2020,WV,148
7/14/2020,WV,148
6/11/2020,CO,148
5/14/2020,KY,148
5/4/2020,UT,148
4/28/2020,NM,148
4/24/2020,NV,148
8/24/2020,SD,149
8/4/2020,ND,149
5/19/2020,UT,149
5/5/2020,WA,149
4/29/2020,NV,149
4/11/2020,DE,149
8/12/2020,DE,150
8/7/2020,ND,150
6/22/2020,NE,150
6/5/2020,NV,150
5/18/2020,MO,150
4/14/2020,AL,150
3/29/2020,VA,150
8/14/2020,ND,151
5/24/2020,NE,151
4/21/2020,KY,151
4/20/2020,UT,151
4/18/2020,WI,151
4/8/2020,AZ,151
8/13/2020,NM,152
8/9/2020,HI,152
7/16/2020,NE,152
7/2/2020,NE,152
6/30/2020,CT,152
6/25/2020,NM,152
6/22/2020,MA,152
6/10/2020,CT,152
6/10/2020,CO,152
5/15/2020,DE,152
5/14/2020,DC,152
5/5/2020,DC,152
5/2/2020,UT,152
5/1/2020,NH,152
4/24/2020,SC,152
4/22/2020,UT,152
4/6/2020,RI,152
9/4/2020,CT,153
8/5/2020,DE,153
6/7/2020,CO,153
6/3/2020,KS,153
5/17/2020,SC,153
4/22/2020,SC,153
4/16/2020,WI,153
4/16/2020,DC,153
4/10/2020,KY,153
4/1/2020,OK,153
8/7/2020,MT,154
7/29/2020,WV,154
6/4/2020,CT,154
6/3/2020,NV,154
5/9/2020,KY,154
5/4/2020,DC,154
4/27/2020,KS,154
4/24/2020,AR,154
4/5/2020,WI,154
8/16/2020,SD,155
7/28/2020,ND,155
7/6/2020,DE,155
6/20/2020,CT,155
5/17/2020,WA,155
5/16/2020,OK,155
4/23/2020,DC,155
3/27/2020,AZ,155
3/26/2020,OH,155
6/11/2020,WA,156
5/22/2020,WA,156
5/21/2020,UT,156
5/10/2020,DE,156
5/1/2020,UT,156
4/20/2020,WI,156
4/5/2020,KY,156
3/17/2020,WA,156
7/9/2020,NE,157
7/8/2020,WV,157
6/28/2020,NM,157
6/9/2020,OK,157
6/2/2020,MI,157
4/29/2020,KY,157
4/24/2020,UT,157
4/14/2020,DE,157
3/31/2020,NV,157
3/30/2020,SC,157
7/4/2020,NE,158
6/14/2020,OK,158
6/13/2020,OR,158
5/25/2020,DE,158
5/23/2020,AR,158
5/10/2020,AZ,158
4/23/2020,SC,158
4/2/2020,OK,158
3/31/2020,SC,158
7/23/2020,ND,159
7/5/2020,NM,159
6/7/2020,NV,159
5/20/2020,DE,159
5/16/2020,UT,159
5/1/2020,SC,159
4/17/2020,MN,159
4/13/2020,MS,159
4/12/2020,DE,159
4/9/2020,OK,159
4/4/2020,NV,159
6/22/2020,IA,160
5/15/2020,UT,160
5/3/2020,NC,160
4/23/2020,NM,160
4/18/2020,SC,160
4/18/2020,NE,160
4/7/2020,NV,160
3/23/2020,GA,160
8/20/2020,NM,161
5/23/2020,DE,161
5/22/2020,AR,161
4/6/2020,TN,161
4/5/2020,GA,161
3/28/2020,MO,161
3/27/2020,TN,161
8/26/2020,MT,162
8/22/2020,MT,162
7/6/2020,MA,162
6/20/2020,CO,162
5/30/2020,NH,162
4/13/2020,AZ,162
3/26/2020,MD,162
8/15/2020,WV,163
6/21/2020,MI,163
6/2/2020,OK,163
5/14/2020,SC,163
4/28/2020,KS,163
4/23/2020,MN,163
4/21/2020,NC,163
4/16/2020,AL,163
4/6/2020,AL,163
6/9/2020,CO,164
6/4/2020,NM,164
5/19/2020,DC,164
5/15/2020,WA,164
5/9/2020,SC,164
4/15/2020,AZ,164
4/2/2020,AL,164
7/6/2020,OR,165
6/17/2020,KY,165
6/6/2020,NE,165
5/20/2020,WA,165
5/15/2020,NV,165
5/8/2020,KY,165
4/17/2020,MO,165
3/20/2020,IL,165
8/24/2020,NE,166
8/12/2020,MT,166
7/6/2020,NM,166
6/14/2020,MS,166
6/10/2020,KS,166
6/5/2020,NM,166
5/28/2020,SC,166
5/17/2020,UT,166
5/11/2020,NM,166
5/8/2020,NM,166
4/23/2020,UT,166
4/17/2020,SC,166
4/15/2020,WI,166
4/8/2020,NV,166
3/28/2020,NC,166
3/23/2020,PA,166
3/20/2020,WA,166
3/20/2020,NJ,166
6/22/2020,CO,167
5/13/2020,WA,167
5/9/2020,DE,167
5/7/2020,DE,167
4/26/2020,UT,167
4/26/2020,MO,167
4/24/2020,DC,167
4/16/2020,TN,167
3/21/2020,IL,167
8/27/2020,NM,168
8/4/2020,IA,168
6/7/2020,IA,168
5/30/2020,MO,168
4/18/2020,NV,168
4/10/2020,NV,168
8/24/2020,HI,169
8/9/2020,NM,169
8/6/2020,NM,169
7/31/2020,ND,169
6/15/2020,CO,169
5/19/2020,DE,169
5/14/2020,MO,169
5/4/2020,NM,169
5/3/2020,DE,169
4/30/2020,KY,169
4/17/2020,MS,169
4/10/2020,AL,169
4/3/2020,UT,169
8/11/2020,ND,170
7/20/2020,OK,170
6/24/2020,OR,170
6/24/2020,MA,170
6/17/2020,NV,170
6/8/2020,MA,170
5/10/2020,DC,170
5/5/2020,MO,170
4/27/2020,WI,170
4/17/2020,WI,170
4/4/2020,OK,170
8/5/2020,NM,171
5/23/2020,LA,171
5/22/2020,OK,171
5/16/2020,DE,171
5/16/2020,DC,171
5/1/2020,KY,171
4/25/2020,DC,171
4/21/2020,SC,171
4/21/2020,DC,171
4/9/2020,KY,171
4/5/2020,UT,171
3/27/2020,MO,171
9/3/2020,NM,172
7/17/2020,WV,172
6/30/2020,OR,172
5/7/2020,TN,172
4/29/2020,AL,172
4/24/2020,MN,172
4/6/2020,WI,172
3/23/2020,IL,172
8/17/2020,HI,173
8/7/2020,WV,173
8/6/2020,MT,173
8/5/2020,HI,173
6/13/2020,MI,173
5/31/2020,WI,173
5/17/2020,MS,173
4/26/2020,KY,173
4/3/2020,MS,173
4/3/2020,AZ,173
3/30/2020,MD,173
3/28/2020,TN,173
8/31/2020,AZ,174
8/20/2020,WV,174
6/27/2020,ID,174
6/26/2020,NE,174
6/15/2020,WI,174
5/31/2020,CT,174
5/30/2020,MI,174
5/27/2020,MI,174
5/8/2020,DE,174
4/25/2020,NV,174
4/25/2020,MN,174
4/9/2020,NV,174
4/4/2020,MO,174
8/1/2020,NM,175
7/12/2020,NE,175
6/19/2020,NE,175
5/11/2020,MS,175
4/25/2020,UT,175
4/25/2020,SC,175
4/11/2020,MS,175
3/25/2020,CO,175
3/20/2020,GA,175
7/14/2020,NM,176
7/3/2020,DE,176
6/26/2020,NM,176
6/12/2020,CO,176
6/11/2020,OR,176
5/10/2020,MO,176
4/30/2020,UT,176
4/27/2020,MO,176
4/18/2020,IA,176
4/7/2020,MS,176
8/30/2020,MA,177
6/20/2020,OR,177
6/20/2020,KY,177
6/10/2020,KY,177
6/8/2020,MO,177
5/12/2020,KY,177
4/25/2020,OK,177
4/20/2020,AL,177
4/8/2020,WI,177
4/4/2020,UT,177
8/9/2020,ID,178
8/4/2020,NM,178
6/15/2020,OK,178
5/25/2020,MO,178
4/23/2020,IA,178
4/19/2020,AL,178
3/24/2020,CO,178
8/26/2020,NM,179
7/13/2020,NM,179
7/10/2020,NE,179
6/16/2020,KY,179
6/8/2020,CO,179
5/30/2020,DC,179
5/6/2020,MO,179
5/4/2020,NC,179
4/28/2020,WA,179
4/22/2020,KY,179
4/18/2020,TN,179
9/3/2020,MT,180
7/31/2020,NM,180
6/9/2020,MO,180
5/28/2020,MO,180
5/13/2020,UT,180
5/12/2020,DE,180
4/25/2020,MO,180
4/13/2020,AR,180
9/1/2020,HI,181
6/24/2020,NJ,181
6/2/2020,AL,181
6/1/2020,MO,181
5/31/2020,MO,181
5/17/2020,AR,181
4/28/2020,TN,181
4/23/2020,MO,181
4/11/2020,MN,181
4/2/2020,WI,181
9/2/2020,MT,182
8/30/2020,CO,182
8/2/2020,KS,182
5/26/2020,NC,182
5/9/2020,UT,182
5/9/2020,MO,182
4/22/2020,MS,182
4/15/2020,SD,182
4/6/2020,SC,182
4/5/2020,MS,182
4/2/2020,AZ,182
8/19/2020,ND,183
8/8/2020,ND,183
7/18/2020,KS,183
6/18/2020,NE,183
6/16/2020,MI,183
5/22/2020,UT,183
5/13/2020,MS,183
4/18/2020,MS,183
4/14/2020,DC,183
4/5/2020,NC,183
3/17/2020,CA,183
8/2/2020,NM,184
6/27/2020,NM,184
6/15/2020,OR,184
5/10/2020,LA,184
4/30/2020,NM,184
4/29/2020,UT,184
4/27/2020,MS,184
4/10/2020,WI,184
3/18/2020,CA,184
8/26/2020,CT,185
8/18/2020,NE,185
7/28/2020,DE,185
5/30/2020,DE,185
5/1/2020,DE,185
4/7/2020,SC,185
3/24/2020,FL,185
7/26/2020,AK,186
5/7/2020,NM,186
4/27/2020,WA,186
4/22/2020,KS,186
4/21/2020,TN,186
4/17/2020,WA,186
4/3/2020,WI,186
8/2/2020,NE,187
7/27/2020,CT,187
6/16/2020,NE,187
6/8/2020,KY,187
5/20/2020,TN,187
5/12/2020,WA,187
4/25/2020,AL,187
4/21/2020,DE,187
4/21/2020,AZ,187
4/14/2020,IA,187
4/14/2020,CO,187
4/6/2020,AZ,187
8/31/2020,SD,188
8/17/2020,OR,188
6/23/2020,CO,188
6/22/2020,WA,188
6/21/2020,CO,188
6/6/2020,MO,188
4/18/2020,KY,188
4/8/2020,DE,188
4/2/2020,NV,188
4/2/2020,NH,188
3/22/2020,WA,188
6/21/2020,OR,189
6/16/2020,MN,189
6/1/2020,AR,189
5/20/2020,UT,189
5/12/2020,KS,189
3/31/2020,NC,189
8/29/2020,MT,190
5/22/2020,RI,190
5/13/2020,KS,190
4/27/2020,AZ,190
4/18/2020,DC,190
4/17/2020,IA,190
4/12/2020,MN,190
9/4/2020,WV,191
8/28/2020,WV,191
8/10/2020,NE,191
6/23/2020,OR,191
6/17/2020,NE,191
3/25/2020,WA,191
3/16/2020,NY,191
9/1/2020,ND,192
8/21/2020,SD,192
8/17/2020,CO,192
7/6/2020,CO,192
5/31/2020,NE,192
5/12/2020,WI,192
5/3/2020,UT,192
3/24/2020,TX,192
8/26/2020,OR,193
8/19/2020,OR,193
7/4/2020,DE,193
6/12/2020,MO,193
5/7/2020,DC,193
4/23/2020,AR,193
4/20/2020,AR,193
3/27/2020,MD,193
6/28/2020,KS,194
5/21/2020,DE,194
5/13/2020,NV,194
4/22/2020,MO,194
4/15/2020,WA,194
4/7/2020,AL,194
8/27/2020,OR,195
7/20/2020,NJ,195
7/11/2020,NM,195
6/3/2020,MO,195
5/29/2020,CT,195
5/23/2020,MO,195
5/21/2020,CT,195
6/13/2020,CO,196
5/7/2020,KY,196
4/26/2020,MS,196
4/4/2020,WI,196
7/7/2020,NM,197
5/24/2020,SC,197
4/12/2020,VA,197
8/24/2020,CO,198
8/11/2020,IA,198
7/31/2020,MT,198
7/29/2020,MT,198
6/14/2020,MA,198
5/26/2020,MI,198
5/19/2020,WY,198
5/19/2020,WI,198
4/27/2020,NC,198
4/1/2020,WI,198
8/31/2020,CO,199
7/7/2020,MA,199
7/5/2020,CO,199
6/19/2020,CT,199
6/16/2020,MA,199
6/10/2020,MI,199
6/8/2020,WI,199
6/5/2020,MO,199
6/1/2020,CO,199
8/30/2020,HI,200
8/13/2020,ND,200
7/12/2020,MA,200
7/9/2020,IN,200
7/7/2020,NE,200
7/2/2020,NM,200
5/18/2020,DE,200
5/3/2020,LA,200
4/20/2020,TN,200
7/3/2020,NM,201
6/15/2020,KY,201
6/3/2020,AR,201
5/25/2020,MI,201
5/23/2020,UT,201
5/11/2020,WI,201
5/8/2020,UT,201
4/24/2020,AL,201
3/31/2020,TN,201
8/12/2020,HI,202
8/3/2020,MA,202
7/1/2020,MA,202
6/18/2020,KY,202
6/1/2020,IA,202
5/20/2020,MO,202
5/19/2020,WA,202
4/21/2020,MS,202
8/23/2020,AZ,203
8/20/2020,NJ,203
8/20/2020,NE,203
7/9/2020,NJ,203
6/30/2020,CO,203
5/26/2020,KS,203
5/25/2020,CO,203
5/9/2020,DC,203
5/8/2020,LA,203
4/22/2020,WA,203
3/24/2020,CT,203
9/3/2020,WV,204
6/12/2020,NE,204
6/11/2020,MO,204
6/11/2020,MI,204
5/25/2020,MS,204
5/24/2020,CO,204
5/7/2020,SC,204
4/26/2020,AL,204
4/18/2020,AL,204
4/6/2020,CO,204
8/3/2020,HI,205
5/20/2020,KS,205
5/15/2020,KS,205
4/23/2020,WI,205
4/8/2020,NC,205
3/19/2020,WA,205
7/27/2020,NM,206
7/19/2020,NM,206
6/29/2020,CO,206
6/19/2020,OR,206
5/21/2020,SC,206
4/20/2020,DE,206
4/3/2020,NV,206
8/26/2020,AZ,207
6/14/2020,NV,207
6/5/2020,KS,207
5/27/2020,SC,207
5/27/2020,MO,207
4/28/2020,AL,207
4/15/2020,TN,207
4/10/2020,MS,207
3/24/2020,PA,207
3/21/2020,CA,207
7/16/2020,NJ,208
6/2/2020,CO,208
4/28/2020,WI,208
4/22/2020,AZ,208
4/5/2020,AL,208
8/24/2020,OR,209
7/19/2020,OK,209
7/13/2020,CT,209
3/29/2020,TN,209
8/13/2020,NE,210
7/7/2020,OR,210
7/2/2020,DE,210
6/22/2020,IN,210
6/5/2020,MS,210
5/21/2020,NH,210
5/14/2020,KS,210
5/10/2020,TN,210
4/19/2020,AZ,210
4/14/2020,NC,210
4/1/2020,SC,210
9/4/2020,NE,211
9/3/2020,HI,211
8/26/2020,CO,211
7/8/2020,NJ,211
7/4/2020,MA,211
5/13/2020,DE,211
5/1/2020,KS,211
4/18/2020,AZ,211
4/15/2020,MO,211
3/19/2020,CA,211
7/9/2020,NM,212
7/8/2020,OR,212
6/17/2020,IN,212
5/15/2020,SC,212
5/5/2020,KS,212
3/25/2020,GA,212
7/30/2020,NJ,213
7/3/2020,NE,213
6/4/2020,AL,213
5/4/2020,MI,213
5/2/2020,NM,213
4/18/2020,DE,213
4/15/2020,CO,213
4/4/2020,TN,213
4/3/2020,WA,213
7/15/2020,IA,214
6/17/2020,MO,214
6/14/2020,MI,214
4/30/2020,SC,214
4/12/2020,NC,214
4/8/2020,KY,214
4/4/2020,SC,214
8/25/2020,HI,215
7/15/2020,MA,215
7/13/2020,NJ,215
6/8/2020,KS,215
5/22/2020,MO,215
5/13/2020,KY,215
5/11/2020,LA,215
5/4/2020,KS,215
4/24/2020,NE,215
4/16/2020,MO,215
7/25/2020,MT,216
7/10/2020,MA,216
6/30/2020,IA,216
6/12/2020,NV,216
8/16/2020,HI,217
6/22/2020,OK,217
6/17/2020,IA,217
6/5/2020,AR,217
6/2/2020,UT,217
5/3/2020,WA,217
4/30/2020,DC,217
4/27/2020,RI,217
7/31/2020,WV,218
7/1/2020,KY,218
6/5/2020,CT,218
5/21/2020,RI,218
4/26/2020,WA,218
9/5/2020,HI,219
7/26/2020,NE,219
7/25/2020,NE,219
7/6/2020,NJ,219
6/12/2020,OK,219
5/16/2020,MO,219
5/11/2020,NE,219
5/3/2020,DC,219
4/23/2020,NE,219
3/28/2020,MD,219
7/16/2020,MA,220
4/13/2020,AL,220
4/9/2020,MO,220
4/2/2020,VA,220
3/24/2020,LA,220
3/20/2020,FL,220
7/18/2020,NM,221
6/25/2020,ID,221
6/16/2020,AR,221
5/25/2020,AZ,221
5/15/2020,KY,221
5/10/2020,AL,221
4/29/2020,MS,221
4/28/2020,LA,221
7/2/2020,ID,222
6/24/2020,KY,222
6/17/2020,MI,222
6/15/2020,MN,222
5/27/2020,WA,222
5/26/2020,AZ,222
6/8/2020,IN,223
3/23/2020,FL,223
7/20/2020,NM,224
6/13/2020,MO,224
5/27/2020,CO,224
5/18/2020,WA,224
3/20/2020,MI,224
6/4/2020,MI,225
5/24/2020,WA,225
5/14/2020,WA,225
5/8/2020,SC,225
5/4/2020,AL,225
4/26/2020,WI,225
4/22/2020,WI,225
4/21/2020,WA,225
4/13/2020,MO,225
4/11/2020,TN,225
3/29/2020,LA,225
3/21/2020,LA,225
8/24/2020,NJ,226
8/18/2020,OR,226
8/10/2020,OR,226
7/24/2020,DE,226
6/28/2020,MA,226
6/12/2020,KY,226
5/25/2020,NE,226
4/9/2020,NC,226
3/29/2020,CO,226
7/30/2020,NM,227
7/18/2020,NJ,227
7/13/2020,NE,227
7/12/2020,NM,227
7/8/2020,NE,227
6/27/2020,CO,227
6/6/2020,NV,227
6/2/2020,WA,227
4/23/2020,AL,227
3/28/2020,GA,227
8/25/2020,OR,228
8/25/2020,ND,228
8/21/2020,HI,228
7/16/2020,MT,228
6/29/2020,OK,228
6/16/2020,MO,228
5/19/2020,NE,228
4/5/2020,VA,228
8/31/2020,NE,229
8/5/2020,NE,229
6/18/2020,CO,229
6/15/2020,NJ,229
6/13/2020,OK,229
6/2/2020,CT,229
5/2/2020,MS,229
4/11/2020,MO,229
4/8/2020,DC,229
3/31/2020,VA,229
8/29/2020,DE,230
8/21/2020,ND,230
7/26/2020,NM,230
7/17/2020,DE,230
7/5/2020,MS,230
6/16/2020,OK,230
5/12/2020,LA,230
5/6/2020,MS,230
4/29/2020,WI,230
4/22/2020,NM,230
4/2/2020,ID,230
8/14/2020,HI,231
8/8/2020,UT,231
8/8/2020,HI,231
7/17/2020,NE,231
7/13/2020,MA,231
7/4/2020,NM,231
6/26/2020,MA,231
6/12/2020,CT,231
6/8/2020,LA,231
6/6/2020,CO,231
5/30/2020,AR,231
5/24/2020,MO,231
5/13/2020,AL,231
5/2/2020,SC,231
5/1/2020,AL,231
4/22/2020,NC,231
3/30/2020,NV,231
9/1/2020,OR,232
8/23/2020,OR,232
5/31/2020,GA,232
5/11/2020,WA,232
4/29/2020,WA,232
4/28/2020,KY,232
4/28/2020,AZ,232
3/26/2020,GA,232
7/29/2020,NM,233
7/27/2020,CO,233
6/25/2020,MA,233
6/9/2020,KY,233
5/18/2020,AZ,233
5/12/2020,MS,233
5/9/2020,IA,233
5/7/2020,MO,233
4/26/2020,GA,233
3/28/2020,CT,233
7/8/2020,NM,234
5/10/2020,WA,234
5/3/2020,MO,234
4/20/2020,ND,234
3/29/2020,NC,234
8/26/2020,ND,235
8/20/2020,HI,235
8/11/2020,NE,235
6/12/2020,KS,235
6/7/2020,MS,235
6/3/2020,SC,235
6/3/2020,KY,235
4/20/2020,MS,235
4/12/2020,TN,235
4/1/2020,VA,235
3/30/2020,AZ,235
6/22/2020,MI,236
4/18/2020,MO,236
3/19/2020,NJ,236
7/26/2020,KS,237
7/2/2020,KY,237
6/22/2020,MD,237
6/4/2020,WA,237
5/21/2020,DC,237
5/20/2020,IA,237
4/25/2020,AZ,237
4/20/2020,RI,237
4/20/2020,NC,237
8/29/2020,OR,238
7/25/2020,NM,238
5/28/2020,UT,238
5/26/2020,SC,238
5/11/2020,CT,238
5/10/2020,KS,238
5/7/2020,AZ,238
4/29/2020,NM,238
4/3/2020,NC,238
3/21/2020,MI,238
9/1/2020,SD,239
5/16/2020,KY,239
5/8/2020,SD,239
4/21/2020,AR,239
6/22/2020,NJ,240
6/19/2020,MA,240
6/14/2020,WI,240
5/23/2020,RI,240
5/11/2020,KY,240
4/22/2020,NE,240
4/8/2020,CO,240
3/29/2020,GA,240
6/23/2020,MI,241
6/23/2020,MA,241
6/23/2020,IN,241
6/17/2020,CO,241
4/9/2020,SC,241
4/6/2020,VA,241
9/2/2020,CO,242
7/22/2020,NM,242
5/28/2020,AR,242
5/18/2020,KY,242
5/3/2020,KY,242
4/17/2020,DE,242
4/5/2020,TN,242
8/24/2020,UT,243
6/12/2020,MI,243
5/22/2020,NE,243
5/9/2020,KS,243
4/21/2020,AL,243
4/19/2020,TN,243
3/22/2020,FL,243
8/23/2020,HI,244
8/16/2020,OR,244
7/11/2020,NE,244
7/6/2020,CT,244
7/4/2020,NJ,244
6/24/2020,ID,244
6/1/2020,MS,244
5/3/2020,RI,244
4/29/2020,KS,244
4/16/2020,NM,244
4/13/2020,CO,244
3/19/2020,MI,244
8/28/2020,CT,245
8/4/2020,NE,245
6/4/2020,MS,245
5/29/2020,AR,245
5/8/2020,DC,245
7/20/2020,MN,246
6/28/2020,OR,246
6/27/2020,NE,246
6/23/2020,MN,246
4/26/2020,AZ,246
4/13/2020,TN,246
3/29/2020,OH,246
8/12/2020,OR,247
8/10/2020,CT,247
7/24/2020,ND,247
7/18/2020,IA,247
6/22/2020,WI,247
5/25/2020,WA,247
5/16/2020,GA,247
5/11/2020,CO,247
4/12/2020,SC,247
3/29/2020,MD,247
7/7/2020,NJ,248
5/9/2020,SD,248
4/26/2020,NC,248
3/31/2020,WA,248
3/31/2020,MD,248
8/26/2020,NV,249
6/26/2020,OR,249
4/4/2020,AZ,249
3/22/2020,MI,249
8/6/2020,OR,250
7/21/2020,MA,250
6/22/2020,ID,250
5/31/2020,AR,250
5/30/2020,NE,250
5/19/2020,NV,250
4/28/2020,MS,250
6/2/2020,MO,251
6/1/2020,NE,251
6/1/2020,IN,251
4/5/2020,AZ,251
4/2/2020,MO,251
8/9/2020,OR,252
8/3/2020,CT,252
6/4/2020,NE,252
5/24/2020,MS,252
3/21/2020,WA,252
8/22/2020,SD,253
8/3/2020,CO,253
7/21/2020,NM,253
7/20/2020,MA,253
7/1/2020,ID,253
6/19/2020,KY,253
6/18/2020,MD,253
5/7/2020,LA,253
4/30/2020,MS,253
4/9/2020,MS,253
9/5/2020,WV,254
8/18/2020,UT,254
7/22/2020,OR,254
7/10/2020,NM,254
7/4/2020,CO,254
6/28/2020,MI,254
6/26/2020,KY,254
4/29/2020,AZ,254
4/1/2020,MO,254
7/28/2020,MA,255
7/12/2020,KS,255
7/2/2020,MA,255
6/25/2020,KY,255
6/9/2020,UT,255
6/9/2020,NV,255
5/26/2020,NE,255
5/6/2020,AL,255
4/28/2020,MN,255
4/11/2020,AL,255
4/1/2020,TN,255
9/5/2020,OR,256
9/2/2020,SD,256
9/1/2020,WV,256
8/23/2020,NJ,256
8/21/2020,OR,256
8/10/2020,IA,256
7/28/2020,NE,256
6/13/2020,MS,256
6/5/2020,CO,256
6/4/2020,NV,256
5/30/2020,KY,256
4/23/2020,MS,256
4/16/2020,SC,256
4/14/2020,WA,256
4/10/2020,NC,256
9/4/2020,SD,257
8/19/2020,NE,257
8/1/2020,AK,257
7/21/2020,NJ,257
7/20/2020,KY,257
7/16/2020,NM,257
5/30/2020,CT,257
5/16/2020,SC,257
4/23/2020,WA,257
3/25/2020,CT,257
8/16/2020,NE,258
7/15/2020,NE,258
7/3/2020,CO,258
6/17/2020,WI,258
5/22/2020,SC,258
4/20/2020,IA,258
4/19/2020,KY,258
8/23/2020,CO,259
8/10/2020,NJ,259
7/28/2020,IA,259
5/28/2020,IA,259
5/23/2020,SC,259
5/21/2020,MS,259
4/24/2020,WA,259
3/26/2020,CO,259
8/19/2020,HI,260
8/3/2020,OR,260
7/8/2020,MA,260
5/22/2020,AL,260
5/20/2020,MS,260
4/16/2020,MS,260
4/10/2020,MO,260
4/2/2020,SC,260
3/24/2020,GA,260
8/22/2020,ND,261
8/18/2020,CO,261
7/13/2020,KY,261
6/23/2020,NJ,261
5/15/2020,TN,261
5/11/2020,AZ,261
4/26/2020,LA,261
4/13/2020,WA,261
4/13/2020,NC,261
9/3/2020,OR,262
8/31/2020,WI,262
7/29/2020,NE,262
7/28/2020,NM,262
7/20/2020,NE,262
7/9/2020,WV,262
6/24/2020,CO,262
6/20/2020,IA,262
6/9/2020,IA,262
5/20/2020,NE,262
5/14/2020,DE,262
4/8/2020,TN,262
9/3/2020,ID,263
8/28/2020,ID,263
8/27/2020,KS,263
6/17/2020,OK,263
6/10/2020,UT,263
6/7/2020,WI,263
6/5/2020,NE,263
4/19/2020,CO,263
8/28/2020,HI,264
7/12/2020,KY,264
6/8/2020,MI,264
6/2/2020,IA,264
4/3/2020,AL,264
3/31/2020,OH,264
9/4/2020,OR,265
8/30/2020,NJ,265
8/6/2020,MA,265
6/24/2020,IA,265
6/23/2020,WI,265
6/16/2020,WI,265
5/7/2020,MS,265
9/2/2020,ND,266
8/23/2020,NM,266
8/3/2020,NJ,266
7/24/2020,NM,266
5/28/2020,NE,266
4/19/2020,WA,266
4/18/2020,NC,266
9/3/2020,CO,267
5/26/2020,MS,267
5/1/2020,MO,267
7/13/2020,OR,268
7/10/2020,OR,268
6/17/2020,MA,268
6/1/2020,WA,268
6/24/2020,IN,269
6/18/2020,MA,269
6/17/2020,KS,269
6/6/2020,MS,269
6/3/2020,NE,269
6/2/2020,SC,269
3/28/2020,OH,269
3/27/2020,CO,269
9/4/2020,ID,270
8/29/2020,CO,270
7/20/2020,OR,270
7/6/2020,MD,270
4/9/2020,TN,270
3/30/2020,TN,270
3/30/2020,IN,270
9/4/2020,HI,271
8/10/2020,MA,271
7/27/2020,NE,271
6/10/2020,MA,271
6/5/2020,KY,271
6/2/2020,NE,271
4/23/2020,KS,271
4/22/2020,DE,271
4/21/2020,RI,271
8/31/2020,UT,272
5/4/2020,WI,272
4/30/2020,WA,272
4/16/2020,AZ,272
4/10/2020,TN,272
4/10/2020,SC,272
3/29/2020,MS,272
3/28/2020,IN,272
8/20/2020,ND,273
8/10/2020,KY,273
6/3/2020,MI,273
6/3/2020,CO,273
4/17/2020,AZ,273
3/23/2020,WA,273
7/3/2020,RI,274
6/29/2020,MI,274
6/13/2020,KY,274
6/11/2020,IA,274
6/9/2020,MA,274
5/18/2020,CO,274
5/3/2020,AL,274
8/26/2020,HI,275
8/19/2020,CO,275
7/26/2020,OR,275
7/1/2020,OR,275
6/13/2020,WI,275
6/10/2020,WA,275
6/9/2020,WI,275
5/30/2020,WA,275
5/11/2020,AL,275
4/24/2020,AZ,275
4/16/2020,NC,275
4/15/2020,MS,275
4/2/2020,NC,275
8/31/2020,MS,276
8/17/2020,MS,276
8/5/2020,OR,276
7/15/2020,OR,276
7/7/2020,IA,276
6/17/2020,WA,276
6/8/2020,AR,276
5/3/2020,AZ,276
3/27/2020,OH,276
6/27/2020,OR,277
6/18/2020,AR,277
6/16/2020,OR,277
5/26/2020,WI,277
5/18/2020,LA,277
5/9/2020,MS,277
8/2/2020,OR,278
6/30/2020,KY,278
6/19/2020,WI,278
6/18/2020,MI,278
5/20/2020,LA,278
5/16/2020,IA,278
5/6/2020,KS,278
4/12/2020,CO,278
4/3/2020,MO,278
4/2/2020,CT,278
6/15/2020,MS,279
6/14/2020,WA,279
5/19/2020,MS,279
5/11/2020,NC,279
5/10/2020,WI,279
5/4/2020,AZ,279
3/27/2020,CT,279
3/20/2020,CA,279
9/1/2020,ID,280
7/11/2020,MA,280
6/26/2020,ID,280
6/21/2020,WI,280
6/18/2020,MO,280
6/7/2020,WA,280
5/31/2020,CO,280
9/1/2020,AR,281
8/13/2020,OR,281
6/28/2020,CO,281
5/30/2020,GA,281
5/28/2020,CT,281
5/23/2020,NV,281
5/6/2020,IA,281
4/25/2020,MS,281
4/24/2020,MS,281
4/22/2020,AL,281
4/7/2020,CO,281
3/29/2020,IN,281
9/5/2020,ID,282
8/17/2020,IA,282
8/15/2020,HI,282
8/8/2020,NE,282
7/20/2020,IA,282
7/17/2020,NM,282
6/10/2020,MO,282
6/5/2020,WA,282
5/31/2020,MS,282
5/29/2020,KY,282
5/18/2020,MI,282
5/4/2020,CO,282
4/25/2020,KS,282
4/11/2020,AZ,282
3/30/2020,OH,282
